903,0,0,0,0,0,22,0,0,0,0,0,9,0,0,0,0,0,0,0,1685,0,0,0,0,0,0,0,4,0,0,0,132,4487,0,0,104,0,0,5
990,20,0,0,0,0,10,0,10,0,0,0,377,0,0,0,0,0,0,3,1526,0,0,0,5,0,0,0,0,0,0,0,0,502,0,0,4801,0,0,24
387,0,0,0,0,0,0,0,66,0,0,440,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,138,0,0,528,17,0,0
51,0,0,0,0,0,0,0,0,0,0,2620,135,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,240,0,0,0,0,0,0,91
0,257,0,0,0,0,0,10,0,0,0,43,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0
0,1358,0,0,2,0,0,448,0,7,0,192,0,0,0,0,0,0,9,98,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,28,0,0
0,1116,0,0,0,0,0,0,0,0,0,196,5,0,0,0,0,0,20,403,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,34
0,1712,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,187,143,0,0,1175,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0
0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0,0,23,0,0
0,0,141,4,1,0,0,0,3,0,63,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,50,0,0,0,0,3,0,0
0,0,386,0,0,0,0,0,0,0,55,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,168,0,0,299,0,80,0,0
0,0,44,0,0,0,9,0,63,0,185,395,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,0,0,0,0,3,0,8
0,0,233,0,2,0,0,0,0,0,86,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,98,0,0,0,0,5,0,0
89,0,1043,0,0,26,0,286,0,0,0,783,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,688,0,0,0,0,0,0,0
0,0,0,0,0,227,0,0,0,35,0,0,0,0,677,0,2232,16,0,0,8,532,0,0,0,96,0,0,0,0,0,0,1785,0,0,0,0,0,0,53
2,0,0,0,0,0,0,0,29,0,0,0,0,0,4548,0,75,0,0,1091,2738,0,694,0,0,234,0,20,0,0,0,0,437,0,0,0,0,0,0,33
0,0,0,0,482,0,0,0,108,0,20,0,400,15,0,0,0,0,0,0,2343,0,90,0,62,112,4611,0,0,0,0,1051,0,0,0,62,0,0,0,10
0,5,0,0,0,0,0,0,0,0,0,4033,0,0,4,0,0,0,0,3286,0,108,0,0,5,222,0,0,0,0,0,176,634,0,0,0,0,34,10,0
0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,153,0,9,0,0,0,23,0,0,0,0,0,0,223,0,0,0,0,314,0,0
0,1,0,0,6,0,0,18,0,0,0,560,0,0,0,0,0,0,0,249,6,0,0,25,0,32,0,0,0,0,0,360,64,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0,0,273,0,0,0,0,0,0,0,264,0,0,0,0,3,3,0,0,0,0,0,64,248,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,145,2,0,0,0,0,10,0,0,0,0,0,143,64,0,0,0,0,119,0,0
0,0,26,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,247,6,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,77,0,0
0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,56,123,0,0,0,0,126,0,0
22,1,268,0,0,0,0,0,7,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,44,0,2,0,0,4,0,0
0,0,558,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,35,0,0,0,63,0,0,0,0,0,33,318,0,402,0,6,0,0,0
272,0,791,0,0,0,0,0,4,0,0,282,0,0,55,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,477,0,0,0,0,16,0,14
2,5,833,0,2,0,0,0,502,0,0,156,0,8,0,0,0,0,0,60,0,0,3,130,0,51,0,0,0,0,0,21,481,0,0,0,18,0,0,0
0,0,773,0,0,39,0,0,54,0,0,56,0,0,3,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,0,0,375,0,0,250,0,0,0,0
0,0,921,0,0,369,2,0,0,0,0,154,0,0,0,0,0,0,0,4,26,3,0,0,0,27,0,0,0,0,0,2,360,0,0,0,12,2,0,0
52,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,60,0,0,0,0,0,0,207,0,0,0,0,270,51,0
0,5478,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,1780,286,0,0,0,311,0,24,0,0,13,140,0,0,0,0,0,139,0,0
51,0,12,0,85,0,0,6,0,0,0,0,6,0,0,18,0,1015,57,3267,1143,0,0,0,0,130,0,0,0,0,0,0,2069,30,0,0,0,0,0,75
2029,0,0,0,2015,0,0,0,0,0,0,75,69,21,0,0,0,0,0,0,2659,0,0,0,0,120,0,0,0,0,0,26,0,0,0,0,12,0,0,0
6,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,202,0,0,0,0,0,0,10,0,0,0,0,0,0,124,0,0,0,0,116,0,0
0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,2496,0,125,0,4,0,0,54,0,0,0,0,0,19,605,0,0,0,0,0,0,0
154,0,0,0,18,0,647,0,2,2,0,0,0,0,0,41,0,0,1023,31,87,0,0,0,0,23,0,0,0,0,0,0,441,79,0,0,0,0,0,13
0,0,0,0,0,143,0,0,0,0,0,158,0,0,0,0,108,0,1072,121,0,0,37,0,5,45,0,2,0,0,0,0,714,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,34,181,1235,0,158,0,22,0,0,43,0,0,0,0,0,0,608,331,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,233,0,1028,0,0,0,4,0,0,29,0,0,0,0,0,0,680,0,0,0,0,117,0,19
0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,282,523,0,0,0,0,238,38,0,0,0,0,0,0,688,424,0,0,0,0,0,66
0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,7,7,0,221,271,0,0,0,0,0,62,0,0,0,0,0,0,699,860,0,0,0,0,0,30
0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,15,0,0,0,0,0,0,433,722,0,0,0,1,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,22,0,0,0,0,0,29,0,0,0,0,0,23,397,548,0,0,0,0,0,0
0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,730,0,465,0,0,0,0,0,0,532,0,0,0,0,0,0,819,29,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1762,58,0,0,0,0,0,34,0,0,0,0,0,0,980,0,0,0,0,132,0,0
0,0,0,0,74,0,0,0,0,0,0,2,0,0,0,0,0,0,76,125,0,0,0,0,0,28,3,0,0,0,0,0,195,0,21,4,0,176,0,0
0,24,0,0,0,0,0,0,0,0,3,0,0,0,65,0,0,0,0,28,2152,0,0,0,0,189,0,3398,0,0,0,0,353,0,0,0,0,0,0,0
0,0,6,0,0,0,0,0,0,0,0,2161,119,0,0,0,0,5095,0,0,838,0,0,0,0,196,0,0,0,0,141,0,0,0,0,0,0,0,0,42
979,6,0,0,3637,0,0,0,0,0,0,0,36,0,2,0,0,0,0,51,1971,0,0,0,0,226,0,0,0,0,0,0,417,0,0,0,3,0,0,193
0,0,0,0,0,0,0,0,326,91,0,0,0,0,90,0,2285,6,0,242,106,21,459,0,0,309,0,0,0,0,31,0,2934,0,0,0,0,0,0,1439
151,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,470,115,0,0,0,82,0,0,0,0,0,4,98,0,0,0,0,242,264,0
15,0,0,0,9,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,2,0,0,0,0,115,0,0,0,0,0,0,147,0,0,0,0,132,0,0
0,0,0,124,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,164,44,0,0,0,1385,0,0,0,0,0,0,481,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,209,32,0,0,0,0,14,0,0,0,10,0,0,0,0,0,0,1397,0,0,528,0,0,0,272,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,147,0,203,0,3,0,0,1362,0,0,0,0,0,2,475,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,427,0,0,137,226,0,0,0,0,2,607,0,0,0,0,632,0,17,49,0,0,0,141,0,0,31,0,0,0,54
0,0,0,0,0,0,0,0,100,0,0,0,0,76,9,0,0,0,0,0,905,0,0,0,0,952,0,520,0,0,47,0,90,0,0,0,0,0,0,0
154,8,0,18,0,0,0,0,0,0,0,0,2,0,0,12,0,95,0,35,310,0,0,0,0,1127,0,0,0,0,0,0,571,0,0,0,608,0,0,0
441,0,0,0,0,0,0,0,54,0,11,0,0,0,21,0,0,0,0,0,521,0,0,0,0,1232,0,204,0,0,0,0,755,0,0,0,0,0,0,0
103,38,0,0,0,0,397,0,0,0,0,0,0,0,5,0,0,0,0,0,242,0,0,0,0,960,0,0,0,0,0,0,482,0,0,0,0,0,0,0
0,48,0,0,0,0,23,54,426,0,0,0,0,0,0,0,0,0,3,0,196,0,0,0,0,1779,0,0,0,0,0,0,374,26,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,721,0,0,0,0,1356,0,147,0,0,0,0,162,51,0,0,0,0,4,318
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,217,0,84,0,0,808,0,10,0,0,0,0,483,0,0,0,0,0,0,0
85,0,0,0,0,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,206,0,78,0,0,1261,0,0,0,0,0,0,573,16,0,0,2,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,27,497,0,145,0,0,1392,0,0,0,0,0,0,146,22,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,7,0,421,0,17,853,0,0,0,0,0,0,667,26,0,0,0,0,0,0
0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,935,0,0,517,0,4,0,6,0,0,696,0,3,0,0,0,0,0
0,142,0,0,0,9,0,0,0,0,0,16,0,0,5,0,344,0,0,0,2,0,12,3,0,949,0,0,0,0,0,0,847,0,0,0,0,0,0,48
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,253,0,0,0,0,1738,0,0,54,0,0,0,399,50,0,0,0,0,0,8
19,0,0,0,0,0,0,0,250,0,0,0,74,0,22,0,0,0,0,0,0,3,0,0,0,1148,0,0,943,0,0,0,139,0,0,40,0,0,0,0
0,0,0,95,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,920,0,0,0,0,0,0,620,132,0,0,0,0,0,0
0,0,0,0,0,0,10,4,0,0,0,0,7,0,0,0,0,305,0,0,604,0,0,0,0,2065,0,94,0,0,0,0,1065,0,0,0,248,12,0,0
0,0,0,0,224,0,0,0,0,0,3,0,2,0,20,0,0,0,0,43,72,0,0,0,0,63,0,0,0,0,0,67,407,0,0,0,0,464,0,0
1,0,0,0,0,0,0,0,23,0,0,338,0,0,0,0,0,0,0,0,41,0,0,0,0,68,0,0,0,0,0,6,726,0,0,0,0,1074,0,0
0,0,0,0,0,0,3149,0,0,0,419,161,0,0,276,0,227,0,0,0,2579,0,0,0,0,167,0,0,0,0,0,0,251,0,0,0,0,0,319,0
1383,0,0,0,0,0,0,0,0,286,0,0,0,0,5,0,0,0,0,0,1113,0,93,0,3453,156,0,0,0,0,0,0,1252,736,21,0,0,0,0,29
11,0,0,0,19,3212,606,0,0,7,0,0,0,328,0,0,0,0,0,0,2558,0,30,0,0,161,0,0,0,0,57,0,277,0,0,0,0,97,0,267
0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,2642,593,0,0,0,593,86,0,0,0,0,0,26,946,0,0,0,0,0,0,0
2,0,307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,76,0,0,0,0,9,0,0
488,0,2001,0,0,0,0,0,70,0,0,0,0,0,9,209,0,0,11,0,733,0,66,0,0,148,0,0,35,0,0,0,1009,44,4,0,0,51,0,73
32,0,769,0,0,0,0,0,6,0,0,266,0,0,0,0,0,0,0,0,0,297,0,3,0,38,0,26,295,0,0,0,498,0,0,21,0,2,0,0
0,112,2279,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,65,0,0,0,0,70,0,0,0,0,0,18,1155,0,0,0,0,4,0,0
0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,13,99,12,0,0,0,4,149,0,0,0,0,0,21,0,0,0,0,59,0,0
0,0,0,0,0,453,0,0,0,59,1907,146,0,0,235,0,0,0,0,0,2566,27,0,0,0,143,0,0,0,0,0,0,546,0,79,0,0,0,0,1411
0,0,0,0,0,14,3143,0,0,0,0,0,0,0,0,0,754,0,0,0,1483,0,0,0,0,113,0,0,0,0,0,0,1742,0,0,0,0,0,174,0
0,0,0,0,0,0,0,0,0,4123,0,6,0,0,0,0,232,1360,0,0,1977,0,0,0,0,241,0,0,0,0,0,0,316,0,0,0,0,0,0,0
0,0,0,0,0,0,32,0,0,23,0,216,0,8,4741,0,0,0,0,0,3097,0,0,0,0,229,0,0,0,0,0,4,340,0,0,0,0,0,138,0
3,0,0,0,0,0,0,0,0,0,0,0,3359,282,0,0,0,0,0,0,2545,0,0,0,0,85,0,25,0,0,0,0,105,0,0,0,1905,15,0,0
796,0,0,0,0,0,0,0,0,191,0,0,5120,0,0,0,39,150,0,0,2220,0,0,0,0,412,0,33,50,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,36,2910,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,2221,0,0,0,0,117,0,0,0,0,0,0,477,0,0,0,0,666,0,0
0,0,1,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,89,0,0,6,0,0,0,0,0,0,204,0,0,0,0,195,0,0
0,0,0,0,0,15,19,0,1,0,0,620,0,0,1345,0,0,0,0,0,1,0,118,0,0,40,0,0,0,0,51,0,1041,0,0,0,0,41,0,0
0,71,0,0,0,0,0,0,12,78,0,780,0,0,0,0,0,201,0,0,0,0,1687,0,0,89,0,0,16,0,36,43,892,0,0,0,0,0,0,39
56,0,0,1458,0,0,0,0,8,0,0,820,0,0,0,0,0,36,0,0,18,45,47,0,38,178,0,0,0,0,0,0,904,0,0,31,0,0,0,0
0,81,0,0,0,0,0,0,0,0,0,1128,0,0,12,0,397,0,0,0,0,206,877,0,43,83,0,0,0,0,0,0,1336,0,0,0,0,0,0,15
52,0,0,0,0,0,0,0,0,0,0,1185,0,0,3,0,15,0,46,0,0,0,911,0,0,56,0,0,0,0,52,22,727,2,26,0,0,0,0,0
0,7,0,2,0,0,0,0,0,0,0,951,0,0,0,0,0,0,17,0,0,0,710,0,0,89,0,0,0,0,137,70,817,0,0,0,0,11,0,0
0,18,31,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,4739,0,0,0,0,0,0,190,0,0,0,0,0,0,2854,0,0,0,0,2601,0,0
74,0,5,0,10,0,0,0,0,0,0,58,0,0,0,22,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,107,0,0,0,0,153,0,0
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,163,1449,0,0,2185,4,192,0,1827,0,0,0,0,215,0,0,0,0,0,0,6
0,0,0,0,0,0,69,0,0,0,1573,362,0,0,1639,0,0,0,0,0,2164,0,0,0,0,60,0,126,0,0,0,0,294,0,0,0,0,0,0,0
0,145,0,0,0,0,9,0,0,0,68,28,0,0,0,0,60,0,0,57,1285,0,0,0,0,138,7,1037,0,0,0,0,0,0,0,0,0,1190,0,0
0,6,0,0,0,43,0,7,0,0,0,2024,0,114,78,0,10,0,960,34,31,0,0,0,0,98,4,1449,0,0,0,0,1515,0,0,0,0,499,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,151,141,201,0,0,0,2,16,0,278,0,0,0,0,293,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,205,0,0,9,0,0,0,27,0,7,0,0,0,0,8,0,82,0,0,0,72,203,0,0,0,0,238,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,26,32,431,3,0,0,0,15,0,444,0,0,0,0,85,0,0,6,0,117,0,0
0,0,0,0,0,0,0,0,0,0,29,178,0,0,66,0,30,0,1,116,6,0,0,0,0,16,0,6,0,0,0,0,223,0,0,0,0,0,0,10
0,6,4,0,0,0,0,0,0,0,0,42,0,0,0,0,166,0,0,0,0,0,0,0,0,8,0,45,0,0,0,0,263,0,0,0,0,197,0,14
27,0,0,0,0,0,11,0,0,0,724,170,0,0,56,30,120,0,0,0,1969,0,0,0,0,247,0,474,7,0,0,2880,3288,0,0,2,0,35,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,51,0,0,0,9,0,0,0,0,0,0,92,0,0,0,0,170,0,7
37,0,0,0,0,0,0,0,0,2263,0,0,0,44,0,10,0,4,169,14,224,0,0,0,0,34,0,0,0,0,0,0,725,244,0,0,0,0,0,33
505,0,0,0,0,0,0,0,1131,0,0,0,722,0,0,0,0,0,0,0,1639,20,0,68,0,143,0,0,0,0,0,2702,266,0,0,0,0,0,0,0
108,0,0,0,0,199,0,0,0,1079,0,0,57,0,0,0,0,0,0,217,363,0,0,0,2,332,0,0,0,0,0,0,816,0,0,16,5168,0,0,0
1473,0,1073,0,171,0,0,0,0,0,6,36,0,0,0,181,0,0,0,0,2227,0,0,0,0,132,0,0,0,0,0,1902,0,9,0,0,0,1,0,0
3156,0,3,0,0,0,0,0,0,0,0,4129,0,0,0,0,0,0,0,0,0,0,0,164,0,357,0,0,0,0,0,40,301,0,0,0,189,0,0,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,23,0,0,3,0,78,0,0
0,2,0,0,0,0,0,0,15,0,10,750,0,0,0,0,0,0,47,0,41,2,0,0,0,0,0,0,0,0,0,0,747,0,0,1531,0,24,0,8
0,0,1,8,0,0,7,0,0,0,69,0,13,4,0,0,0,0,29,26,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,433,26,0,0,0
0,0,0,0,0,0,0,45,0,0,4,293,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,726,4,0,872,0,166,0,5
0,0,0,6,0,0,0,3,0,0,0,0,42,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1501,0,0,1805,0,193,0,0
0,0,0,0,0,0,0,0,797,0,0,2638,44,0,0,73,0,0,0,0,2,0,18,0,0,0,0,8,77,0,0,0,1957,0,0,4427,0,0,0,0
0,0,0,0,0,0,0,0,113,0,0,0,272,0,0,0,0,0,0,0,371,0,0,0,0,0,0,38,800,0,0,0,607,0,0,2516,0,0,0,0
0,184,0,0,0,0,0,0,9,0,0,0,0,0,0,151,0,0,0,0,0,0,29,0,0,0,0,0,84,0,0,0,89,0,0,929,7,0,0,0
0,0,0,0,0,0,0,0,1645,0,0,404,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,2551,8,0,0,0
0,0,0,0,0,0,87,0,0,0,1249,1492,0,0,0,8,0,15,0,0,121,0,0,0,0,0,0,0,0,0,0,0,1321,0,0,3074,0,0,0,0
0,0,0,0,26,0,0,0,0,0,9,409,0,0,0,0,0,12,0,9,1,0,0,0,0,0,0,26,0,0,0,0,1292,0,0,1158,0,0,0,0
0,0,0,0,0,0,9,2,0,0,0,250,0,0,0,10,0,5,0,6,1,0,54,0,17,0,0,0,0,0,0,0,753,0,17,707,0,0,0,67
0,0,0,0,0,0,0,16,0,0,0,0,0,326,0,0,0,0,0,28,195,0,0,0,0,0,0,0,0,0,0,0,795,0,0,3339,0,0,0,0
0,6,0,0,190,0,0,3,0,0,0,1650,54,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3866,0,387,0,0
0,0,0,0,0,0,53,0,5,2,0,196,0,0,0,0,0,0,0,23,1543,291,0,0,0,14,0,0,0,0,0,0,328,0,0,2625,0,0,109,0
0,0,0,0,0,0,0,0,12,0,0,277,0,0,0,0,0,39,0,22,0,0,13,0,0,0,0,5,0,0,0,0,449,0,13,933,0,0,0,5
404,1081,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,0,0,22,0,0,30
270,1660,0,0,0,0,0,0,0,0,0,279,19,0,0,451,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,35
86,1402,0,0,0,0,623,0,10,0,0,219,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,41
217,0,0,0,0,0,0,0,2168,0,0,878,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,284,944,0,0,11,0,0,0,0
0,0,0,0,0,0,283,3,0,0,0,0,0,108,0,0,151,0,0,936,489,4990,0,0,163,0,0,0,0,0,0,0,1380,0,0,0,0,0,0,0
0,0,0,4,0,2983,0,0,22,442,85,1701,0,0,0,0,754,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1742,0,0,0,0,0,117,721
0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,478,2317,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,6287,0
0,0,0,0,0,0,0,0,0,2471,0,734,0,9,2358,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1324,0,0,0,0,0,0,139
0,0,0,19,0,0,0,0,0,0,0,0,2,0,0,0,100,0,333,0,0,0,2,26,0,0,0,0,0,0,0,0,168,0,0,16,0,4,0,0
0,0,0,0,0,0,214,0,0,0,0,0,0,0,340,0,0,0,0,0,2939,0,0,0,93,0,0,122,0,0,0,0,177,0,3137,0,0,0,0,328
0,0,0,0,0,0,0,0,3353,0,232,5,2244,0,21,0,0,0,0,0,1273,0,0,0,0,0,0,0,0,0,0,7,304,0,0,17,0,0,0,0
3,0,0,0,7,0,0,0,3077,0,0,0,0,1341,0,0,0,0,0,0,1301,0,0,4,0,0,0,0,168,0,71,92,216,0,18,318,0,0,0,0
52,0,0,0,0,0,0,0,5,0,0,2877,112,0,19,0,0,0,0,0,476,0,0,0,0,10,0,3982,0,0,0,0,0,0,0,0,0,0,0,327
0,0,0,0,0,0,8,0,0,0,0,3270,167,0,40,0,0,8,0,0,395,0,0,0,0,0,0,4131,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,13,0,0,69,0,0,0,0,0,0,1063,0,0,0,0,95,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,1,0,0,753,0,4,0,0,0,0,0,0,24,0,0,0,0,0,0,932,0,0,0,0,527,0,0,0,0,0,0,52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,269,9,3,106,0,0,14,88,0,0,0,0,0,0,152,0,194,8,0,0,0,0
2,0,0,0,0,0,4,0,0,0,0,1,0,18,139,12,88,0,214,0,0,5,0,0,0,0,0,0,3,0,0,0,145,0,0,0,0,0,0,12
0,0,0,0,0,0,0,0,4,0,0,0,129,0,0,0,0,0,549,16,49,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,7,0,0
1440,0,0,0,0,0,0,0,0,218,0,0,35,0,0,141,0,0,0,0,606,0,6,0,3,0,0,0,0,0,0,0,1551,886,0,0,0,0,0,46
0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,0,235,0,0,566,853,3671,0,0,99,0,0,0,0,0,30,0,1252,0,0,0,0,0,155,0
0,0,2,0,0,0,1803,0,0,0,0,0,0,263,0,1387,0,0,0,0,1308,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,15,38,0
0,3,0,157,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,114,1195,0,0,0,0,3162,0,0,0,312,0,1801,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,26,0,0,55,0,0,0,0,0,0,0,0,0,2,0,117,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,377,0,0,0,37,8,0,0,0,166,10,189,1364,0,0,3350,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,120
292,0,0,0,0,0,0,0,6,9,0,0,425,0,0,0,0,0,0,61,538,0,0,3258,0,0,0,0,0,0,0,0,1564,2367,0,0,0,0,0,73
84,0,513,0,0,0,0,0,53,0,0,496,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,342,0,0,810,0,0,0,34
375,0,470,0,0,22,0,0,0,0,0,398,0,0,62,0,3,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,693,0,0,0,0,0,0,560
0,9,96,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,217,0,0,0,0,0,510,0,0,0,0,0,422,10,0,0,6,0,0,0
25,0,589,0,0,16,0,0,0,0,0,258,0,0,0,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,294
65,50,1611,0,0,48,38,0,0,0,0,0,0,0,0,565,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,0,7
0,215,1,0,0,0,0,0,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,28,0,0
0,101,0,0,31,0,0,0,0,0,428,0,0,0,0,0,3345,0,0,0,864,0,0,0,0,0,0,79,0,0,12,0,1903,0,0,0,0,0,4,0
629,466,16,0,0,0,0,0,0,0,0,571,19,0,59,0,2558,0,0,157,0,0,0,0,8,0,0,0,0,0,0,0,1647,0,0,0,0,0,0,542
156,0,0,0,0,0,0,0,14,384,0,193,0,0,18,0,295,0,0,0,2458,0,0,0,0,0,0,0,0,0,0,0,476,0,5853,0,0,0,0,89
0,0,0,0,0,0,289,0,0,0,25,5105,0,0,0,0,708,0,0,0,10,0,0,0,0,0,2018,0,0,0,205,0,802,0,0,0,0,0,0,0
3171,0,0,0,363,0,11,14,0,0,0,0,0,4,6,0,0,0,0,22,2652,0,0,39,241,0,0,0,0,0,0,0,496,959,0,0,0,0,0,117
0,162,0,0,0,0,0,0,0,0,0,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0
0,2520,0,0,0,0,0,0,8,0,0,382,28,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,10,131,685,0,0,0,0,0,0,55
192,2016,0,0,0,0,0,0,8,0,0,454,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,21,0,0,0,51
